date,store,category,units_sold,revenue
2025-03-18,Utica,groceries,129.0,923.64
2025-02-06,Utica,Electronics,33.0,2894.76
2025-12-13,Rome,Toys,29.0,427.46
2025-07-14,Albany,toys,21.0,335.16
2025-02-01,Syracuse,electronics,45.0,3820.5
2025-08-22,Albany,toys,12.0,180.72
2025-03-12,Syracuse,groceries,121.0,775.61
2025-01-05,Albany,Toys,27.0,380.43
2025-06-28,Rome,Cloth ing,72.0,1782.72
2025-07-23,Utica,toys,17.0,251.77
2025-11-29,Rome,Home_Goods,50.0,1622.0
2025-05-30,Albany,ELECTRONICS,24.0,2044.32
2025-07-06,Albany,Cloth ing,80.0,1660.0
2025-02-06,Syracuse,Groceries,100.0,712.0
2025-04-09,Syracuse,Home Goods,41.0,1250.5
2025-04-13,Syracuse,clothing,62.0,1455.14
2025-05-09,Utica,clothing,61.0,1274.29
2025-04-08,Syracuse,Home Goods,38.0,1183.32
2025-06-30,Albany,Clothing,53.0,1256.63
2025-03-31,Albany,Groceries,136.0,977.84
2025-06-18,Utica,Electronics,38.0,2956.78
2025-09-10,Rome,Groceries,126.0,749.7
2025-12-09,Rome,Home_Goods,34.0,1058.76
2025-04-27,Rome,home goods,48.0,1447.2
2025-10-16,Albany,clothing,65.0,1554.15
2025-01-04,Albany,clothing,62.0,1363.38
2025-03-13,Utica,Cloth ing,62.0,1528.3
2025-11-23,Albany,ELECTRONICS,63.0,4721.85
2025-09-27,Albany,Clothing,71.0,1681.28
2025-04-04,Albany,Clothing,57.0,1308.72
2025-02-13,Rome,groceries,154.0,1144.22
2025-04-22,Utica,Cloth ing,63.0,1551.69
2025-08-27,Utica,ELECTRONICS,25.0,2045.5
2025-08-18,Rome,clothing,68.0,1592.56
2025-03-25,Syracuse,Home_Goods,34.0,1065.9
2025-08-06,Rome,groceries,120.0,742.8
2025-06-02,Utica,clothing,72.0,1746.0
2025-04-22,Albany,Home_Goods,31.0,1089.96
2025-03-10,Rome,clothing,59.0,1459.66
2025-01-09,Albany,Cloth ing,70.0,1691.9
2025-04-15,Rome,Groceries,100.0,670.0
2025-05-07,Utica,Clothing,48.0,1238.4
2025-04-30,Rome,home goods,29.0,952.36
2025-05-12,Utica,Groceries,149.0,978.93
2025-09-16,Utica,Cloth ing,64.0,1566.72
2025-09-10,Syracuse,toys,16.0,236.16
2025-11-24,Utica,groceries,91.0,556.92
2025-07-30,Utica,Toys,20.0,300.2
2025-05-25,Rome,ELECTRONICS,55.0,4567.2
2025-03-11,Utica,Home Goods,34.0,1011.5
2025-08-29,Utica,Groceries,163.0,1149.15
2025-08-19,Utica,Groceries,107.0,759.7
2025-05-03,Rome,Groceries,144.0,891.36
2025-06-26,Albany,groceries,114.0,799.14
2025-11-10,Albany,Cloth ing,46.0,1188.18
2025-08-11,Utica,Home_Goods,40.0,1239.2
2025-06-05,Syracuse,Groceries,109.0,778.26
2025-01-25,Albany,Groceries,148.0,966.44
2025-03-27,Utica,clothing,47.0,1193.8
2025-12-23,Syracuse,electronics,37.0,3103.93
2025-10-11,Rome,groceries,167.0,1005.34
2025-04-19,Albany,groceries,105.0,686.7
2025-11-20,Utica,toys,31.0,438.96
2025-12-24,Utica,groceries,132.0,826.32
2025-04-14,Rome,clothing,71.0,1622.35
2025-08-19,Rome,home goods,,1379.84
2025-03-11,Syracuse,Clothing,75.0,1677.75
2025-08-24,Syracuse,home goods,44.0,1621.4
2025-05-13,Utica,Clothing,58.0,1378.08
2025-07-23,Utica,Cloth ing,57.0,1339.5
2025-01-29,Rome,electronics,42.0,3643.5
2025-01-27,Rome,Home_Goods,26.0,901.94
2025-10-23,Albany,Groceries,79.0,529.3
2025-03-10,Syracuse,Home_Goods,37.0,1212.86
2025-10-15,Albany,groceries,133.0,772.73
2025-09-29,Rome,Electronics,36.0,2921.4
2025-01-17,Syracuse,toys,26.0,390.78
2025-04-15,Rome,Cloth ing,50.0,1207.5
2025-12-21,Rome,Home Goods,60.0,1905.0
2025-05-01,Albany,Clothing,68.0,1633.36
2025-12-10,Utica,Home Goods,28.0,900.48
2025-10-09,Albany,Groceries,114.0,748.98
2025-11-16,Rome,Clothing,58.0,1290.5
2025-12-17,Syracuse,groceries,152.0,925.68
2025-10-06,Albany,Toys,27.0,399.6
2025-07-27,Albany,clothing,75.0,1899.0
2025-09-18,Albany,toys,22.0,329.12
2025-04-09,Albany,ELECTRONICS,39.0,3176.55
2025-11-22,Syracuse,Toys,31.0,455.08
2025-09-28,Rome,toys,45.0,680.4
2025-02-05,Syracuse,ELECTRONICS,37.0,2891.18
2025-06-22,Rome,home goods,49.0,1686.58
2025-05-10,Rome,Toys,40.0,580.8
2025-04-08,Syracuse,electronics,29.0,2801.69
2025-07-01,Syracuse,Toys,35.0,477.75
2025-10-21,Utica,groceries,118.0,790.6
2025-03-23,Syracuse,home goods,44.0,1600.72
2025-09-09,Rome,ELECTRONICS,36.0,3109.32
2025-08-25,Utica,Home Goods,56.0,1808.24
2025-02-03,Albany,Home_Goods,24.0,774.24
2025-02-01,Albany,groceries,189.0,1228.5
2025-11-30,Utica,Toys,30.0,482.1
2025-08-23,Rome,Groceries,205.0,1467.8
2025-11-12,Rome,Toys,21.0,288.96
2025-10-22,Syracuse,groceries,71.0,455.11
2025-05-03,Albany,home goods,41.0,1220.57
2025-05-28,Rome,toys,29.0,430.65
2025-03-25,Utica,Electronics,23.0,2194.2
2025-01-20,Rome,Cloth ing,61.0,1385.31
2025-05-24,Syracuse,Toys,28.0,435.68
2025-08-20,Rome,groceries,123.0,825.33
2025-02-18,Rome,ELECTRONICS,44.0,3953.4
2025-04-19,Albany,clothing,78.0,1750.32
2025-01-17,Albany,Cloth ing,90.0,2352.6
